07/01/2020;02:40:00 PM;1ª Sessão Extraordinária;/ordemdia.nsf/c97e97dc1275d92503256bac007254ea/bcceb3533eddeccb032585930004257b?OpenDocument
06/30/2020;03:00:00 PM; Sessão Ordinária;/ordemdia.nsf/c97e97dc1275d92503256bac007254ea/517272a4bee0d57e03258593000195a0?OpenDocument
06/30/2020;02:55:00 PM;4ª Sessão Extraordinária;/ordemdia.nsf/c97e97dc1275d92503256bac007254ea/7dff1f66b81ef34303258593000160d3?OpenDocument
06/30/2020;02:50:00 PM;3ª Sessão Extraordinária;/ordemdia.nsf/c97e97dc1275d92503256bac007254ea/ddf91efd62fc58c10325859300012efd?OpenDocument
06/30/2020;02:45:00 PM;2ª Sessão Extraordinária;/ordemdia.nsf/c97e97dc1275d92503256bac007254ea/c01c2c42c25e9b67032585930000fd01?OpenDocument
06/30/2020;02:40:00 PM;1ª Sessão Extraordinária;/ordemdia.nsf/c97e97dc1275d92503256bac007254ea/2d9c481e81792b5b032585930000b403?OpenDocument
06/25/2020;06:35:00 PM;5ª Sessão Extraordinária;/ordemdia.nsf/c97e97dc1275d92503256bac007254ea/10d28f532fa60999032585900005131f?OpenDocument
06/25/2020;03:00:00 PM; Sessão Ordinária;/ordemdia.nsf/c97e97dc1275d92503256bac007254ea/c091908ceaad95440325858c0002216d?OpenDocument
06/25/2020;02:55:00 PM;4ª Sessão Extraordinária;/ordemdia.nsf/c97e97dc1275d92503256bac007254ea/3915e60b9c880b610325858c0001fb6a?OpenDocument
06/25/2020;02:50:00 PM;3ª Sessão Extraordinária;/ordemdia.nsf/c97e97dc1275d92503256bac007254ea/d8c0eb612f426d580325858c0001c408?OpenDocument
06/25/2020;02:45:00 PM;2ª Sessão Extraordinária;/ordemdia.nsf/c97e97dc1275d92503256bac007254ea/e11b356ce20f17780325858c00019d06?OpenDocument
06/25/2020;02:40:00 PM;1ª Sessão Extraordinária;/ordemdia.nsf/c97e97dc1275d92503256bac007254ea/6f71a43cf4ad76370325858c00016a95?OpenDocument
06/24/2020;03:00:00 PM; Sessão Ordinária;/ordemdia.nsf/c97e97dc1275d92503256bac007254ea/6cc0d124963a84d80325858c00005505?OpenDocument
06/24/2020;02:55:00 PM;4ª Sessão Extraordinária;/ordemdia.nsf/c97e97dc1275d92503256bac007254ea/cb641e56e79197860325858c00002cf2?OpenDocument
06/24/2020;02:50:00 PM;3ª Sessão Extraordinária;/ordemdia.nsf/c97e97dc1275d92503256bac007254ea/fa02e43f08ebcbcf0325858b0083d0c1?OpenDocument
06/24/2020;02:45:00 PM;2ª Sessão Extraordinária;/ordemdia.nsf/c97e97dc1275d92503256bac007254ea/9bd0039bfcf8504c0325858b0083991e?OpenDocument
06/24/2020;02:40:00 PM;1ª Sessão Extraordinária;/ordemdia.nsf/c97e97dc1275d92503256bac007254ea/a9c921cee2f0c93e0325858b00833f4d?OpenDocument
06/23/2020;03:00:00 PM; Sessão Ordinária;/ordemdia.nsf/c97e97dc1275d92503256bac007254ea/b4ce1a47c161ff630325858b004bfc17?OpenDocument
06/23/2020;02:55:00 PM;4ª Sessão Extraordinária;/ordemdia.nsf/c97e97dc1275d92503256bac007254ea/e48fa93e397876dd0325858b004bd02f?OpenDocument
06/23/2020;02:50:00 PM;3ª Sessão Extraordinária;/ordemdia.nsf/c97e97dc1275d92503256bac007254ea/6e2b2727671ee3530325858b004ba538?OpenDocument
06/23/2020;02:45:00 PM;2ª Sessão Extraordinária;/ordemdia.nsf/c97e97dc1275d92503256bac007254ea/043ed8422d4639b10325858b004b74ca?OpenDocument
06/23/2020;02:40:00 PM;1ª Sessão Extraordinária;/ordemdia.nsf/c97e97dc1275d92503256bac007254ea/6e7707ac9787420e0325858b004af522?OpenDocument
06/18/2020;06:35:00 PM;4ª Sessão Extraordinária;/ordemdia.nsf/c97e97dc1275d92503256bac007254ea/97721f779bfdd8370325858a00721c87?OpenDocument
06/18/2020;03:00:00 PM; Sessão Ordinária;/ordemdia.nsf/c97e97dc1275d92503256bac007254ea/cee7bfc806851fac032585840045a508?OpenDocument
06/18/2020;02:55:00 PM;3ª Sessão Extraordinária;/ordemdia.nsf/c97e97dc1275d92503256bac007254ea/165643d298658a3803258584004538dd?OpenDocument
06/18/2020;02:50:00 PM;2ª Sessão Extraordinária;/ordemdia.nsf/c97e97dc1275d92503256bac007254ea/0ef310cbbc71d7fb032585840044d9a6?OpenDocument
06/18/2020;02:45:00 PM;1ª Sessão Extraordinária;/ordemdia.nsf/c97e97dc1275d92503256bac007254ea/36a896ea46be547303258584004498ef?OpenDocument
06/18/2020;06:40:00 PM;5ª Sessão Extraordinária;/ordemdia.nsf/c97e97dc1275d92503256bac007254ea/bb2ff0aceadfd2760325858b0057a32c?OpenDocument
06/17/2020;03:00:00 PM; Sessão Ordinária;/ordemdia.nsf/c97e97dc1275d92503256bac007254ea/4c7254a13cefc54f0325858400444449?OpenDocument
06/17/2020;02:55:00 PM;4ª Sessão Extraordinária;/ordemdia.nsf/c97e97dc1275d92503256bac007254ea/eda4f628109336ab032585840043e4b1?OpenDocument
06/17/2020;02:50:00 PM;3ª Sessão Extraordinária;/ordemdia.nsf/c97e97dc1275d92503256bac007254ea/eb5aa64421bfe4200325858400439bc9?OpenDocument
06/17/2020;02:45:00 PM;2ª Sessão Extraordinária;/ordemdia.nsf/c97e97dc1275d92503256bac007254ea/c623f6bd198af1510325858400436a33?OpenDocument
06/17/2020;02:40:00 PM;1ª Sessão Extraordinária;/ordemdia.nsf/c97e97dc1275d92503256bac007254ea/5e1d3b03b47042cb03258584004311fc?OpenDocument
06/16/2020;03:00:00 PM; Sessão Ordinária;/ordemdia.nsf/c97e97dc1275d92503256bac007254ea/c2b05863d372cf4d0325858400415a34?OpenDocument
06/16/2020;02:55:00 PM;4ª Sessão Extraordinária;/ordemdia.nsf/c97e97dc1275d92503256bac007254ea/c715515f6452b1e703258584003fa48b?OpenDocument
06/16/2020;02:50:00 PM;3ª Sessão Extraordinária;/ordemdia.nsf/c97e97dc1275d92503256bac007254ea/a0f7785279b3d39303258584003dd6dd?OpenDocument
06/16/2020;02:45:00 PM;2ª Sessão Extraordinária;/ordemdia.nsf/c97e97dc1275d92503256bac007254ea/f81de87724c2ac910325858300410a16?OpenDocument
06/16/2020;02:40:00 PM;1ª Sessão Extraordinária;/ordemdia.nsf/c97e97dc1275d92503256bac007254ea/620a0a8c29ee531e03258583003c5abb?OpenDocument
06/10/2020;03:00:00 PM; Sessão Ordinária;/ordemdia.nsf/c97e97dc1275d92503256bac007254ea/c1c059fae424ac410325857e003bb2b1?OpenDocument
06/10/2020;02:55:00 PM;4ª Sessão Extraordinária;/ordemdia.nsf/c97e97dc1275d92503256bac007254ea/658fa484d4951d400325857e003b9168?OpenDocument
06/10/2020;02:50:00 PM;3ª Sessão Extraordinária;/ordemdia.nsf/c97e97dc1275d92503256bac007254ea/bf6ebdc24f9348bb0325857e003b6d98?OpenDocument
06/10/2020;02:45:00 PM;2ª Sessão Extraordinária;/ordemdia.nsf/c97e97dc1275d92503256bac007254ea/07c029a60666383b0325857e003b4ac3?OpenDocument
06/10/2020;02:40:00 PM;1ª Sessão Extraordinária;/ordemdia.nsf/c97e97dc1275d92503256bac007254ea/72a336cf5e24fa0e0325857e003b223c?OpenDocument
06/09/2020;03:00:00 PM; Sessão Ordinária;/ordemdia.nsf/c97e97dc1275d92503256bac007254ea/19bbf49cab515d3f0325857e0039461e?OpenDocument
06/09/2020;02:55:00 PM;4ª Sessão Extraordinária;/ordemdia.nsf/c97e97dc1275d92503256bac007254ea/310dfb09b0144c1a0325857e003912f9?OpenDocument
06/09/2020;02:50:00 PM;3ª Sessão Extraordinária;/ordemdia.nsf/c97e97dc1275d92503256bac007254ea/79629082cb9aff430325857e0038c595?OpenDocument
06/09/2020;02:45:00 PM;2ª Sessão Extraordinária;/ordemdia.nsf/c97e97dc1275d92503256bac007254ea/41ae23b9ded0783e0325857e00388c05?OpenDocument
06/09/2020;02:40:00 PM;1ª Sessão Extraordinária;/ordemdia.nsf/c97e97dc1275d92503256bac007254ea/9efa0fa1a1e353730325857e003852ea?OpenDocument
06/04/2020;03:00:00 PM; Sessão Ordinária;/ordemdia.nsf/c97e97dc1275d92503256bac007254ea/0a93ddad254e4e3e0325857800122143?OpenDocument
06/04/2020;02:55:00 PM;6ª Sessão Extraordinária;/ordemdia.nsf/c97e97dc1275d92503256bac007254ea/cdc3f2f9e9bbbd15032585780012191d?OpenDocument
06/04/2020;02:50:00 PM;5ª Sessão Extraordinária;/ordemdia.nsf/c97e97dc1275d92503256bac007254ea/d980ca10c298a0f30325857800120d3a?OpenDocument
06/04/2020;02:45:00 PM;4ª Sessão Extraordinária;/ordemdia.nsf/c97e97dc1275d92503256bac007254ea/2760adb9eb7499f7032585780011fbe6?OpenDocument
06/04/2020;02:40:00 PM;3ª Sessão Extraordinária;/ordemdia.nsf/c97e97dc1275d92503256bac007254ea/487da5c6545feffa032585780011f292?OpenDocument
06/04/2020;02:35:00 PM;2ª Sessão Extraordinária;/ordemdia.nsf/c97e97dc1275d92503256bac007254ea/059a20cf6c0a1d0f032585780011e615?OpenDocument
06/04/2020;02:30:00 PM;1ª Sessão Extraordinária;/ordemdia.nsf/c97e97dc1275d92503256bac007254ea/93308c492dd6df2d032585780011db2d?OpenDocument
06/03/2020;03:00:00 PM; Sessão Ordinária;/ordemdia.nsf/c97e97dc1275d92503256bac007254ea/53a3b0a327097db503258578000e07ea?OpenDocument
06/03/2020;02:55:00 PM;6ª Sessão Extraordinária;/ordemdia.nsf/c97e97dc1275d92503256bac007254ea/ce26072dc6ad12b903258578000c3959?OpenDocument
06/03/2020;02:50:00 PM;5ª Sessão Extraordinária;/ordemdia.nsf/c97e97dc1275d92503256bac007254ea/a21b652c2b1e088003258578000a98d8?OpenDocument
06/03/2020;02:45:00 PM;4ª Sessão Extraordinária;/ordemdia.nsf/c97e97dc1275d92503256bac007254ea/963b3973608de1fd032585780008f1a5?OpenDocument
06/03/2020;02:40:00 PM;3ª Sessão Extraordinária;/ordemdia.nsf/c97e97dc1275d92503256bac007254ea/d44a4752ed7995ab032585780001c865?OpenDocument
06/03/2020;02:35:00 PM;2ª Sessão Extraordinária;/ordemdia.nsf/c97e97dc1275d92503256bac007254ea/b7f01df5348812b6032585770083ca91?OpenDocument
06/03/2020;02:30:00 PM;1ª Sessão Extraordinária;/ordemdia.nsf/c97e97dc1275d92503256bac007254ea/4f3546d234df21ce032585770081d681?OpenDocument
06/02/2020;03:00:00 PM; Sessão Ordinária;/ordemdia.nsf/c97e97dc1275d92503256bac007254ea/aa17db3122beb2c203258577007e36bc?OpenDocument
05/28/2020;03:00:00 PM; Sessão Ordinária;/ordemdia.nsf/c97e97dc1275d92503256bac007254ea/3c50e70fa661085483258193005331c3?OpenDocument
05/28/2020;03:00:00 PM;4ª Sessão Extraordinária;/ordemdia.nsf/c97e97dc1275d92503256bac007254ea/5e57ccc4e4879d040325857300825a69?OpenDocument
05/28/2020;02:55:00 PM;3ª Sessão Extraordinária;/ordemdia.nsf/c97e97dc1275d92503256bac007254ea/7b8ac16db5a94698832578e400051e4e?OpenDocument
05/28/2020;02:50:00 PM;2ª Sessão Extraordinária;/ordemdia.nsf/c97e97dc1275d92503256bac007254ea/3957ce81283a3941832579670046ec35?OpenDocument
05/28/2020;02:45:00 PM;1ª Sessão Extraordinária;/ordemdia.nsf/c97e97dc1275d92503256bac007254ea/b16e71cbc17cbb2683257aa3005dedda?OpenDocument
05/27/2020;03:00:00 PM; Sessão Ordinária;/ordemdia.nsf/c97e97dc1275d92503256bac007254ea/37e777f3e04c0e9883257b6d005657c0?OpenDocument
05/27/2020;02:55:00 PM;3ª Sessão Extraordinária;/ordemdia.nsf/c97e97dc1275d92503256bac007254ea/e8d1ebcf81e38b6e83257d35006c19f9?OpenDocument
05/27/2020;02:50:00 PM;2ª Sessão Extraordinária;/ordemdia.nsf/c97e97dc1275d92503256bac007254ea/430c86c8954501da8325803300577860?OpenDocument
05/27/2020;02:45:00 PM;1ª Sessão Extraordinária;/ordemdia.nsf/c97e97dc1275d92503256bac007254ea/6006ef0e3e1045c08325751a0062d816?OpenDocument
05/26/2020;03:00:00 PM; Sessão Ordinária;/ordemdia.nsf/c97e97dc1275d92503256bac007254ea/62013d1cc9008682832574c80074f92e?OpenDocument
05/26/2020;02:55:00 PM;4ª Sessão Extraordinária;/ordemdia.nsf/c97e97dc1275d92503256bac007254ea/e24c05751d1ac280832577f40075ac89?OpenDocument
05/26/2020;02:50:00 PM;3ª Sessão Extraordinária;/ordemdia.nsf/c97e97dc1275d92503256bac007254ea/6dfa946fbb654f41832579610069c552?OpenDocument
05/26/2020;02:45:00 PM;2ª Sessão Extraordinária;/ordemdia.nsf/c97e97dc1275d92503256bac007254ea/4a048c7270f8804783257bc80055a9a4?OpenDocument
05/26/2020;02:40:00 PM;1ª Sessão Extraordinária;/ordemdia.nsf/c97e97dc1275d92503256bac007254ea/d871f73ed1311b918325807c006493bb?OpenDocument
05/25/2020;04:40:00 PM;6ª Sessão Extraordinária;/ordemdia.nsf/c97e97dc1275d92503256bac007254ea/ab83020687eae2078325807c0064a05d?OpenDocument
05/25/2020;04:20:00 PM;5ª Sessão Extraordinária;/ordemdia.nsf/c97e97dc1275d92503256bac007254ea/7d2b3cd2ed1fd1218325807c0064abf6?OpenDocument
05/25/2020;04:00:00 PM;4ª Sessão Extraordinária;/ordemdia.nsf/c97e97dc1275d92503256bac007254ea/3465adb84b7a5564832580840078fa30?OpenDocument
05/25/2020;03:40:00 PM;3ª Sessão Extraordinária;/ordemdia.nsf/c97e97dc1275d92503256bac007254ea/4da513acd70b09d38325808a00642f1e?OpenDocument
05/25/2020;03:20:00 PM;2ª Sessão Extraordinária;/ordemdia.nsf/c97e97dc1275d92503256bac007254ea/391c91244bca0dcf832580c70063b4e2?OpenDocument
05/25/2020;03:00:00 PM;1ª Sessão Extraordinária;/ordemdia.nsf/c97e97dc1275d92503256bac007254ea/ddf036e0f5472c29032584cf006c1e52?OpenDocument
05/21/2020;06:35:00 PM;3ª Sessão Extraordinária;/ordemdia.nsf/c97e97dc1275d92503256bac007254ea/eb8d0036230e8bbc032585290047ef87?OpenDocument
